心态,5,1
,,
消息,5,0
,,
努力,5,1
,,
脸,5,0
,,
肺炎,5,-1
,,
跑,5,0
,,
冠,5,0
,,
怎么回事,5,0
,,
危险,5,-1
,,
表示,5,0
,,
毕业生,5,0
,,
求,5,0
,,
延期,5,-1
,,
考试,5,0
,,
过去,5,0
,,
患者,5,-1
,,
顶风作案,5,-1
,,
发国难财,5,-1
,,
真实,5,1
,,
数,5,0
,,
医护,5,1
,,
做好,5,1
,,
严查,5,1
,,
严惩不贷,5,1
,,
妈,5,0
,,
是否,5,0
,,
民族,5,0
,,
gov,5,0
,,
一刀切,5,0
,,
必,5,0
,,
时期,5,0
,,
取消,5,1
,,
短时间,5,0
,,
我国,5,0
,,
扎堆,5,-1
,,
老百姓,5,0
,,
普通,5,0
,,
症状,5,-1
,,
院士,5,1
,,
终于,5,0
,,
市场,5,0
,,
免费,5,0
,,
明天,5,0
,,
北京,5,0
,,
标准,5,0
,,
社区,5,0
,,
必要,5,1
,,
痛心,5,1
,,
黑,5,-1
,,
头发,5,0
,,
关心,5,1
,,
不让,5,-1
,,
逆行,5,1
,,
最终,5,0
,,
换,5,0
,,
认真,5,0
,,
成,5,0
,,
基层人员,5,0
,,
安心,5,1
,,
基辛格,5,0
,,
照顾,5,1
,,
值得,5,1
,,
死刑,5,-1
,,
biss,5,0
,,
不错,5,1
,,
床位,5,-1
,,
辟谣,5,1
,,
拘留,6,-1
,,
工作,6,1
,,
感谢,6,1
,,
战,6,0
,,
爱,6,1
,,
国外,6,0
,,
可怕,6,-1
,,
最好,6,1
,,
数字,6,0
,,
学,6,0
,,
保障,6,1
,,
活该,6,-1
,,
快递,6,0
,,
要求,6,1
,,
起来,6,0
,,
子弟兵,6,0
,,
休息,6,1
,,
中华民族,6,0
,,
工作人员,6,1
,,
一起,6,0
,,
加强,6,1
,,
延迟,6,-1
,,
负责,6,1
,,
坐,6,0
,,
好好,6,1
,,
生命,6,1
,,
网,6,0
,,
袁,6,0
,,
说法,6,0
,,
香港,6,0
,,
掉,6,0
,,
宁夏,6,0
,,
回去,6,0
,,
帮助,6,1
,,
是不是,6,0
,,
一家,6,0
,,
眼睛,6,0
,,
买,6,0
,,
视频,6,0
,,
新闻,6,0
,,
不了,6,-1
,,
害人害己,6,-1
,,
苦痛,6,-1
,,
推广,7,1
,,
平凡,7,0
,,
最美,7,1
,,
事情,7,0
,,
钱,7,0
,,
肯定,7,0
,,
厉害,7,1
,,
欧洲,7,0
,,
伊朗,7,0
,,
真好,7,1
,,
越来越,7,0
,,
速度,7,0
,,
病例,7,-1
,,
抗,7,1
,,
走,7,0
,,
消毒,7,1
,,
怕,7,-1
,,
血浆,7,0
,,
门槛,7,0
,,
外,7,0
,,
赶紧,7,0
,,
开放,7,0
,,
景区,7,0
,,
病,7,-1
,,
李文亮,7,-1
,,
辽宁,7,0
,,
先,7,0
,,
看看,7,0
,,
卖,7,0
,,
企业,7,0
,,
新疆,7,0
,,
防护服,7,1
,,
孩子,7,0
,,
医务人员,7,1
,,
青海,7,0
,,
信,7,0
,,
恭喜,7,1
,,
中央,7,0
,,
天门,7,0
,,
网友,8,0
,,
生活,8,0
,,
流感,8,-1
,,
疫,8,-1
,,
回家,8,0
,,
欢迎,8,1
,,
例,8,0
,,
放松,8,0
,,
条例,8,0
,,
医疗队,8,1
,,
安排,8,0
,,
人民,8,1
,,
胜利,8,1
,,
看到,8,0
,,
医院,8,1
,,
保护,8,1
,,
一定会,8,1
,,
上网,8,0
,,
微博,8,0
,,
高考,8,0
,,
不好,8,-1
,,
省,8,0
,,
