电影,9,0
,,
放松,9,1
,,
垃圾,9,-1
,,
主动,9,1
,,
好看,9,1
,,
爆发,9,-1
,,
内蒙古,9,0
,,
战,9,1
,,
担当,9,1
,,
侵,9,0
,,
越来越,9,0
,,
返校,9,1
,,
医务人员,9,1
,,
网络,9,0
,,
可怕,9,-1
,,
优秀,9,1
,,
长存,9,1
,,
妈妈,9,1
,,
川普,9,-1
,,
别墅,9,0
,,
健康,10,1
,,
关系,10,0
,,
居然,10,0
,,
抽奖,10,0
,,
起来,10,0
,,
未成年,10,0
,,
挺,10,0
,,
过去,10,0
,,
伟大,10,1
,,
风范,10,1
,,
玩,10,0
,,
懂,10,0
,,
成功,10,1
,,
动物,10,0
,,
推广,10,1
,,
坐,10,0
,,
强制,10,0
,,
不用,10,0
,,
全球,10,0
,,
听,10,0
,,
吉林,10,0
,,
祝,10,1
,,
感恩,10,1
,,
省,10,0
,,
好消息,10,1
,,
晚安,10,1
,,
脸,10,0
,,
快,10,0
,,
国,10,0
,,
甩,10,0
,,
四川,10,0
,,
自由,11,0
,,
家长,11,0
,,
行,11,0
,,
全世界,11,0
,,
必要,11,0
,,
钱,11,0
,,
一定会,11,0
,,
更好,11,1
,,
高考,11,0
,,
特,11,0
,,
考试,11,0
,,
跑,11,-1
,,
怕,11,-1
,,
工作,11,0
,,
恭喜,11,1
,,
快递,11,0
,,
老百姓,11,0
,,
例,11,-1
,,
愿,11,0
,,
防控,11,1
,,
共同体,11,1
,,
福建,11,0
,,
诈骗,11,-1
,,
逆行,11,1
,,
全国,12,0
,,
意思,12,0
,,
明天,12,0
,,
方方,12,-1
,,
不好,12,0
,,
总理,12,0
,,
时刻,12,0
,,
想去,12,0
,,
自愿,12,1
,,
政府,12,0
,,
带,12,0
,,
新闻,12,0
,,
缅怀,12,-1
,,
太棒,12,1
,,
喜欢,12,1
,,
疫,12,-1
,,
感染者,12,-1
,,
抄,12,0
,,
黑,12,0
,,
不了,12,0
,,
青,13,0
,,
群体,13,0
,,
大国,13,1
,,
感谢,13,1
,,
每天,13,0
,,
国内,13,1
,,
国外,13,-1
,,
历史,13,0
,,
院士,13,1
,,
高校,13,0
,,
青春,13,1
,,
漂亮,13,1
,,
数据,13,0
,,
最后,13,0
,,
查,13,0
,,
山西,13,0
,,
春天,13,0
,,
造谣,14,-1
,,
学,14,0
,,
微博,14,0
,,
一线,14,0
,,
看到,14,0
,,
大学生,14,0
,,
分流,14,0
,,
太难,14,-1
,,
祝福,14,1
,,
蹲,14,0
,,
赶紧,14,0
,,
同学,14,0
,,
确诊,14,-1
,,
友谊,14,1
,,
群聊,14,0
,,
死,14,-1
,,
钟老,14,1
,,
老师,15,0
,,
事,15,0
,,
生命,15,1
,,
老,15,0
,,
台湾,15,-1
,,
严惩,15,-1
,,
离婚,15,-1
,,
容易,15,0
,,
控制,15,-1
,,
检测,15,-1
,,
不想,15,0
,,
干,15,0
,,
时间,15,0
,,
大学,15,0
,,
共同,15,0
,,
出门,15,0
,,
毛选,15,0
,,
毕业,16,0
,,
留学生,16,0
,,
先,16,0
,,
棒,16,1
,,
你好,16,1
,,
一起,16,0
,,
感动,16,1
,,
锅,16,0
,,
夏天,17,0
,,
地方,17,0
,,
回家,17,1
,,
人员,17,0
,,
做好,18,1
,,
值得,18,1
,,
需要,18,0
,,
放假,18,1
,,
大大,18,0
,,
在家,18,0
,,
终于,18,0
,,
冠,19,-1
,,
香港,19,0
,,
生活,19,1
,,
上海,19,0
,,
主席,19,0
,,
保护,19,1
,,
口罩,19,-1
,,
学校,19,0
,,
抗,19,1
,,
不要脸,19,-1
,,
网,20,0
,,
最好,20,0
,,
发,20,0
,,
赞,20,1
,,
可能,20,0
,,
加强,20,0
,,
病例,20,-1
,,
好好,21,1
,,
回来,21,1
,,
感染,21,-1
,,
必须,21,0
,,
孩子,21,0
,,
G,21,0
,,
新,22,0
,,
严重,22,-1
,,
问题,22,-1
,,
防护,22,-1
,,
教育,22,0
,,
建议,22,0
,,
北京,22,0
,,
特朗普,22,-1
,,
其实,23,0
,,
关注,23,0
,,
医护人员,23,1
,,
快点,23,0
,,
入境,23,-1
,,
真好,24,1
,,
祖国,25,1
,,
已经,27,0
,,
河北,27,0
,,
新增,27,-1
,,
河南,28,0
,,
厉害,28,1
,,
期待,29,1
,,
做,29,0
,,
吃,29,0
,,
可爱,29,1
,,
人民,30,1
,,
戴,30,0
,,
学生,30,0
,,
安全,31,1
,,
开,31,0
,,
境外,32,0
,,
感觉,33,0
,,
湖北,33,0
,,
不会,34,0
,,
不要,34,0
,,
山东,34,0
,,
广州,35,0
,,
无症状,35,-1
,,
爱,38,1
,,
早日,38,0
,,
结束,39,1
,,
支持,41,1
,,
武汉,41,0
,,
欢迎,41,1
,,
请,42,1
,,
谢谢,43,1
,,
严防,44,#REF!
,,
太,45,0
,,
不能,47,0
,,
隔离,48,-1
,,
现在,50,0
,,
黑龙江,51,0
,,
知道,53,0
,,
病毒,66,-1
,,
真的,67,0
,,
广东,76,0
,,
想,79,0
,,
疫情,83,-1
,,
国家,83,1
,,
输入,86,0
,,
开学,87,1
,,
没有,88,0
,,
没,90,0
,,
说,91,0
,,
英雄,95,1
,,
希望,104,1
,,
致敬,118,1
,,
中国,119,1
,,
辛苦,139,1
,,
美国,192,-1
,,
加油,272,1
